cell_id,gene_name,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,n_cells,mt,highly_variable,highly_variable_rank,means,variances,variances_norm
Ifrd1,Ifrd1,1330,1.4379368,55.74043261231281,4321.0,1330,False,True,844.0,1.437936772046589,10.11573741943626,2.1513458856915055
Birc2,Birc2,872,0.6515807,70.98169717138103,1958.0,872,False,True,668.0,0.6515806988352746,3.5466727668710423,2.3648003280819583
Rab3c,Rab3c,1588,5.0069885,47.15474209650582,15046.0,1588,False,True,474.0,5.006988352745425,109.20334661937228,2.852423925205707
Frmd4a,Frmd4a,813,0.4612313,72.9450915141431,1386.0,813,False,True,1894.0,0.46123128119800333,1.5168886299133024,1.5654885302105679
Marcksl1,Marcksl1,1650,1.6515807,45.09151414309485,4963.0,1650,False,True,860.0,1.6515806988352746,12.328297267537007,2.136793496038275
Thsd4,Thsd4,518,0.38702163,82.7620632279534,1163.0,518,False,True,1648.0,0.3870216306156406,1.3032269785599169,1.6494394315750442
Pcdh8,Pcdh8,766,0.83061564,74.50915141430949,2496.0,766,False,True,677.0,0.8306156405990016,4.9822847407007,2.349663931070865
Dgkg,Dgkg,1358,3.0921798,54.80865224625624,9292.0,1358,False,True,1609.0,3.0921797004991682,26.766133895792905,1.6670317770032903
Sertm1,Sertm1,976,1.1640599,67.52079866888519,3498.0,976,False,True,1475.0,1.1640599001663894,5.957429583627811,1.7208101476529531
C1ql3,C1ql3,1178,1.4549085,60.79866888519134,4372.0,1178,False,True,1467.0,1.4549084858569052,8.246717742953871,1.7243810992612432
Gabra2,Gabra2,1481,2.6356072,50.715474209650594,7920.0,1481,False,True,1623.0,2.6356073211314475,20.32356525187707,1.6627161688288687
Arpp21,Arpp21,1976,6.596672,34.24292845257904,19823.0,1976,False,True,1374.0,6.596672212978369,112.85658013386518,1.765278062257113
Fam214a,Fam214a,841,0.5227953,72.01331114808653,1571.0,841,False,True,1799.0,0.5227953410981697,1.7968337280741615,1.593599843607605
Pcdh17,Pcdh17,1913,3.2232945,36.339434276206326,9686.0,1913,False,True,872.0,3.2232945091514145,36.594264109306955,2.1204444255169435
Ndst3,Ndst3,810,0.7620632,73.04492512479202,2290.0,810,False,True,1537.0,0.762063227953411,3.1707307616466975,1.696049260897478
Pcdh19,Pcdh19,1385,2.1074874,53.91014975041597,6333.0,1385,False,True,1489.0,2.107487520798669,14.462810096798398,1.7112670259976994
Fezf2,Fezf2,605,0.55873543,79.86688851913478,1679.0,605,False,True,676.0,0.5587354409317804,2.883116909013182,2.352454654046203
Pgm2l1,Pgm2l1,1922,5.8422627,36.03993344425957,17556.0,1922,False,True,1750.0,5.842262895174708,81.75140899211445,1.6042562756226892
Gpr101,Gpr101,177,0.109151416,94.10981697171381,328.0,177,False,True,1006.0,0.10915141430948419,0.40818852733238736,1.9920955190542176
Tenm3,Tenm3,1449,1.7537438,51.78036605657238,5270.0,1449,False,True,1632.0,1.7537437603993344,10.487273762548394,1.656859603438625
Hrk,Hrk,538,0.36206323,82.09650582362728,1088.0,538,False,True,1899.0,0.362063227953411,1.1451648495295237,1.5624672633360581
Igsf21,Igsf21,577,0.3936772,80.79866888519135,1183.0,577,False,True,1916.0,0.3936772046589018,1.2560851753956497,1.5587723683421781
Nr4a2,Nr4a2,849,1.0938436,71.74708818635607,3287.0,849,False,True,130.0,1.0938435940099833,18.858700434916525,5.402138426830941
Cdk14,Cdk14,1423,1.9477538,52.64559068219634,5853.0,1423,False,True,1940.0,1.9477537437603993,11.562182868765198,1.5506422384211316
Syn1,Syn1,1738,4.1178036,42.1630615640599,12374.0,1738,False,True,1779.0,4.117803660565724,42.734453230412555,1.5982865254302498
Icam5,Icam5,1307,1.7490848,56.50582362728785,5256.0,1307,False,True,1907.0,1.7490848585690515,9.839151126285289,1.5608831172496862
Cadps2,Cadps2,1338,2.4289517,55.47420965058236,7299.0,1338,False,True,167.0,2.4289517470881865,51.13518015912289,4.796257462675646
Nefm,Nefm,1302,1.774376,56.67221297836939,5332.0,1302,False,True,759.0,1.7743760399334443,14.422445724059392,2.2376193256678047
Meis2,Meis2,859,0.8222962,71.41430948419301,2471.0,859,False,True,996.0,0.8222961730449251,4.186120558057919,2.003318832533462
2900060B14Rik,2900060B14Rik,1687,2.6579034,43.86023294509152,7987.0,1687,False,True,694.0,2.657903494176373,28.784395736356245,2.3217100724110145
Spr,Spr,363,0.21697171,87.92013311148087,652.0,363,False,True,1798.0,0.21697171381031613,0.6559701872821783,1.593734749394734
Tomm6,Tomm6,688,0.5620632,77.10482529118137,1689.0,688,False,True,1690.0,0.562063227953411,2.0152047962672164,1.63205562273328
Gm1821_loc2,Gm1821_loc2,1142,1.0662229,61.996672212978375,3204.0,1142,False,True,1804.0,1.0662229617304493,4.856798146010562,1.5926773987120757
Chst8,Chst8,393,0.25424293,86.92179700499167,764.0,393,False,True,1802.0,0.254242928452579,0.7808782964920884,1.5928760974733531
Scn1b,Scn1b,803,0.66655576,73.27787021630616,2003.0,803,False,True,1242.0,0.6665557404326123,2.834849817547723,1.831286351712487
Cnih2,Cnih2,1222,1.4342762,59.33444259567388,4310.0,1222,False,True,1848.0,1.4342762063227954,7.384244191327857,1.5762166395012995
Lrrn2,Lrrn2,1402,1.7341098,53.34442595673876,5211.0,1402,False,True,1966.0,1.7341098169717137,9.593393390066646,1.5422901519475565
Nrgn,Nrgn,2167,16.863228,27.886855241264563,50674.0,2167,False,True,746.0,16.86322795341098,871.8111806553934,2.2506550444593305
Pip5k1b,Pip5k1b,956,0.80399334,68.1863560732113,2416.0,956,False,True,1994.0,0.8039933444259567,3.1030466311141662,1.5347105810300403
Ptpru,Ptpru,817,0.7437604,72.81198003327786,2235.0,817,False,True,1896.0,0.7437603993344426,2.8244658813207693,1.5647778424247598
Gabra5,Gabra5,1200,2.2169716,60.06655574043261,6662.0,1200,False,True,1200.0,2.216971713810316,16.992188562781482,1.8526206528581093
Fibcd1,Fibcd1,945,1.785025,68.55241264559069,5364.0,945,False,True,580.0,1.7850249584026623,16.541653170149026,2.5426843461035054
Eya1,Eya1,184,0.103494175,93.87687188019966,311.0,184,False,True,1769.0,0.10349417637271215,0.3105237387310526,1.6002086171022774
Fkbp1b,Fkbp1b,919,0.84758735,69.41763727121464,2547.0,919,False,True,1992.0,0.8475873544093178,3.353593544713557,1.536055604967802
Rcan1,Rcan1,808,0.6183028,73.11148086522464,1858.0,808,False,True,609.0,0.6183028286189683,3.447134934895466,2.4688052047201006
Ddn,Ddn,1445,2.807654,51.9134775374376,8437.0,1445,False,True,1897.0,2.8076539101497504,21.27723833557469,1.5639783794052275
Olfm1,Olfm1,2279,12.328785,24.159733777038273,37048.0,2279,False,True,1498.0,12.328785357737106,359.4870705947273,1.709196404998175
Ppp3ca,Ppp3ca,2445,21.130781,18.63560732113144,63498.0,2445,False,True,1676.0,21.130782029950083,992.200932976769,1.640292122404122
Tspan13,Tspan13,1895,8.622296,36.938435940099836,25910.0,1895,False,True,1512.0,8.622296173044925,180.48012854740358,1.703333634025455
Sipa1l3,Sipa1l3,703,0.521797,76.60565723793678,1568.0,703,False,True,1864.0,0.5217970049916806,1.768249765703418,1.5720091424520293
Lmo3,Lmo3,899,0.86356074,70.08319467554077,2595.0,899,False,True,1378.0,0.8635607321131448,3.9547469707611334,1.763780719330193
Neurod1,Neurod1,676,0.5291181,77.50415973377704,1590.0,676,False,True,1767.0,0.5291181364392679,1.8324574444279407,1.6008339962853646
Ptk2b,Ptk2b,1485,3.484193,50.582362728785355,10470.0,1485,False,True,1313.0,3.4841930116472546,35.49350837818029,1.7936795850291123
Bcl11b,Bcl11b,1363,3.2206323,54.64226289517471,9678.0,1363,False,True,1236.0,3.22063227953411,31.646711317798935,1.836405105155802
Slc30a3,Slc30a3,1014,1.1973377,66.25623960066555,3598.0,1014,False,True,968.0,1.1973377703826955,7.318235253716086,2.0292074303669896
Gria1,Gria1,1802,8.780699,40.03327787021631,26386.0,1802,False,True,1590.0,8.780698835274542,183.6805860627316,1.6745796730019105
Zbtb18,Zbtb18,1782,3.900832,40.69883527454243,11722.0,1782,False,True,1749.0,3.9008319467554076,38.86899065250784,1.6043588580369583
Elmod1,Elmod1,1737,4.16406,42.19633943427621,12513.0,1737,False,True,1968.0,4.164059900166389,42.080598691484404,1.5420426541232872
Lingo1,Lingo1,1456,2.2921796,51.547420965058244,6888.0,1456,False,True,1528.0,2.292179700499168,16.44056798367565,1.6973362903400673
Syne1_loc1,Syne1_loc1,1478,2.2309484,50.8153078202995,6704.0,1478,False,True,1638.0,2.2309484193011646,15.318815511652703,1.6531733187276876
Itpka,Itpka,1305,2.3936772,56.57237936772046,7193.0,1305,False,True,1338.0,2.3936772046589017,18.547030581520833,1.7824462139921609
Sowaha,Sowaha,1049,1.0915141,65.09151414309484,3280.0,1049,False,True,1973.0,1.0915141430948418,4.861462586767282,1.541182110973044
Cacna1h,Cacna1h,1004,0.9810316,66.58901830282862,2948.0,1004,False,True,1858.0,0.9810316139767055,4.251637417442267,1.573434923290508
Wasf1,Wasf1,1867,4.918802,37.8702163061564,14781.0,1867,False,True,1843.0,4.918801996672213,58.4727655416733,1.578228462019015
Rasgrp1,Rasgrp1,1675,6.3810315,44.25956738768719,19175.0,1675,False,True,1778.0,6.381031613976705,96.02687044007865,1.5984389177849903
Atp2b1,Atp2b1,2621,35.026955,12.778702163061562,105256.0,2621,False,True,1436.0,35.02695507487521,2900.5069296401048,1.7361863411272727
6330403A02Rik,6330403A02Rik,1283,2.5494177,57.3044925124792,7661.0,1283,False,True,933.0,2.5494176372712145,23.830196897758064,2.061616921273984
Rgs7bp,Rgs7bp,2059,4.604992,31.48086522462562,13838.0,2059,False,True,1710.0,4.604991680532446,53.19578066737451,1.621046380506493
Fgf13,Fgf13,1097,1.1856905,63.494176372712154,3563.0,1097,False,True,1007.0,1.1856905158069884,7.078024198461864,1.9906426916617759
Clstn2,Clstn2,768,0.5291181,74.44259567387688,1590.0,768,False,True,1303.0,0.5291181364392679,2.0594880702601426,1.7991678485313156
Rbfox1,Rbfox1,1851,4.899501,38.4026622296173,14723.0,1851,False,True,1961.0,4.899500831946756,56.83144116220133,1.545088453325791
Mal2,Mal2,1614,3.0532446,46.28951747088187,9175.0,1614,False,True,1777.0,3.05324459234609,25.10901493516144,1.5984697697352614
Alcam,Alcam,1607,3.3870215,46.52246256239601,10178.0,1607,False,True,463.0,3.3870216306156404,54.198033902661855,2.87923394473173
Ano3,Ano3,1076,1.168386,64.19301164725456,3511.0,1076,False,True,1451.0,1.1683860232945091,6.020238572640744,1.729630113000618
Egr4,Egr4,601,0.44792014,80.0,1346.0,601,False,True,1141.0,0.4479201331114809,1.7680091547376444,1.8897479250308866
Rras2,Rras2,596,0.46289518,80.16638935108153,1391.0,596,False,True,158.0,0.46289517470881864,5.158160057250333,4.937058139252922
Enc1,Enc1,1715,3.4565723,42.92845257903494,10387.0,1715,False,True,1904.0,3.4565723793677203,30.469901030461905,1.5616528814308799
Ncan,Ncan,1545,2.0485857,48.58569051580699,6156.0,1545,False,True,680.0,2.048585690515807,18.973670602258558,2.349078453472569
Npas4,Npas4,623,0.5164725,79.26788685524127,1552.0,623,False,True,655.0,0.5164725457570716,2.6526080589164627,2.3885567512874015
Slc8a1,Slc8a1,1966,8.434277,34.5757071547421,25345.0,1966,False,True,1330.0,8.434276206322796,181.43750650823733,1.7855769190698514
Mmd,Mmd,1677,3.0805326,44.19301164725458,9257.0,1677,False,True,1887.0,3.080532445923461,24.99151502932328,1.5667053077553212
Nptx1,Nptx1,1255,1.9291182,58.236272878535765,5797.0,1255,False,True,886.0,1.929118136439268,15.529927484374905,2.1145305575053563
Camkk2,Camkk2,1494,2.1783693,50.282861896838604,6546.0,1494,False,True,1434.0,2.178369384359401,15.480823571898629,1.7366392768010126
Diras2,Diras2,1279,1.6432612,57.43760399334443,4938.0,1279,False,True,1217.0,1.643261231281198,10.57242877494444,1.8466504869105989
Kctd12,Kctd12,1229,3.0432613,59.10149750415974,9145.0,1229,False,True,30.0,3.043261231281198,711.8137070705251,10.046659056077827
Ccbe1,Ccbe1,48,0.026955076,98.4026622296173,81.0,48,False,True,1152.0,0.02695507487520799,0.0894862313365872,1.880331393565115
Slc7a14,Slc7a14,1211,1.4432613,59.70049916805324,4337.0,1211,False,True,960.0,1.443261231281198,9.627688428739301,2.036656358976684
Fgfbp3,Fgfbp3,145,0.07720466,95.17470881863561,232.0,145,False,True,1983.0,0.07720465890183029,0.22040230330718222,1.538198028173448
Thpo,Thpo,490,0.28452578,83.69384359400999,855.0,490,False,True,1955.0,0.28452579034941766,0.8640913612687191,1.5471221407082787
Inhba,Inhba,231,0.1234609,92.31281198003329,371.0,231,False,True,1903.0,0.12346089850249584,0.36258189302782184,1.5617804373804027
Myh9,Myh9,882,0.6505824,70.64891846921797,1955.0,882,False,True,1689.0,0.6505823627287853,2.444444567531697,1.6333409624941686
Ppargc1a,Ppargc1a,1014,0.8875208,66.25623960066555,2667.0,1014,False,True,1912.0,0.8875207986688852,3.637144484004755,1.5594216819261886
Onecut2,Onecut2,527,0.3407654,82.46256239600666,1024.0,527,False,True,1703.0,0.34076539101497505,1.1141998134489592,1.6256831121159232
Vgf,Vgf,1220,1.2455907,59.40099833610649,3743.0,1220,False,True,501.0,1.2455906821963394,10.54286087767628,2.760119850628114
Tmem2,Tmem2,516,0.33044925,82.82861896838602,993.0,516,False,True,296.0,0.33044925124792013,2.387770936588143,3.6071919456648316
Hs6st2,Hs6st2,855,0.7387687,71.54742096505824,2220.0,855,False,True,1844.0,0.7387687188019967,2.8202175247202144,1.577522794410608
Lat,Lat,33,0.0156406,98.90183028286191,47.0,33,False,True,1422.0,0.015640599001663893,0.045361149083529236,1.7420119250894435
Rgs4,Rgs4,1874,6.6409316,37.63727121464227,19956.0,1874,False,True,654.0,6.640931780366056,154.63500845240267,2.3886498288725053
Hs3st4,Hs3st4,710,0.60599,76.37271214642263,1821.0,710,False,True,812.0,0.6059900166389351,2.957221098435549,2.175015431201103
Ndst4,Ndst4,498,0.4093178,83.42762063227953,1230.0,498,False,True,1226.0,0.40931780366056575,1.5521102202055659,1.8420591970303988
Nptx2,Nptx2,686,0.51780367,77.17138103161398,1556.0,686,False,True,1268.0,0.5178036605657238,2.0240670786150874,1.8167654509980726
Wbscr17,Wbscr17,1042,1.2778702,65.324459234609,3840.0,1042,False,True,1432.0,1.2778702163061564,6.889140602325039,1.7375270814974766
Pou3f1,Pou3f1,1162,1.2888519,61.33111480865225,3873.0,1162,False,True,1655.0,1.2888519134775374,6.6156047067582575,1.6478411960981139
Col11a1,Col11a1,488,0.4043261,83.7603993344426,1215.0,488,False,True,635.0,0.4043261231281198,2.003909374300727,2.4118584000305017
Ier5,Ier5,1163,1.2242929,61.297836938435935,3679.0,1163,False,True,1591.0,1.2242928452579034,6.237292484119832,1.6744296536432728
Kcnd2,Kcnd2,1639,3.0878537,45.457570715474205,9279.0,1639,False,True,1881.0,3.0878535773710483,25.110787834744826,1.5677294117162548
Ryr3,Ryr3,1081,1.3480865,64.02662229617304,4051.0,1081,False,True,1866.0,1.3480865224625624,6.732324067078659,1.5712480050298756
Iqgap2,Iqgap2,1154,1.9797004,61.5973377703827,5949.0,1154,False,True,1282.0,1.9797004991680534,13.836139058072261,1.8085687053950097
Igfbp4,Igfbp4,1077,1.1913477,64.15973377703827,3580.0,1077,False,True,1578.0,1.1913477537437605,6.01230860239586,1.679279517352234
Scn3b,Scn3b,1320,1.7993344,56.07321131447587,5407.0,1320,False,True,1622.0,1.7993344425956739,10.952063471666143,1.6627302241713917
Bdnf,Bdnf,1014,1.171381,66.25623960066555,3520.0,1014,False,True,865.0,1.1713810316139768,7.436331148042159,2.128564312324979
Prkca,Prkca,1365,1.7231281,54.57570715474209,5178.0,1365,False,True,1570.0,1.7231281198003328,10.358735884045704,1.6817764651813987
Ccnd1,Ccnd1,773,0.6612313,74.27620632279535,1987.0,773,False,True,1267.0,0.6612312811980033,2.781336033375346,1.816953535430285
Wipf3,Wipf3,1162,2.1826954,61.33111480865225,6559.0,1162,False,True,835.0,2.1826955074875207,19.274534010116113,2.155283618730748
AI593442,AI593442,1545,2.6875207,48.58569051580699,8076.0,1545,False,True,1379.0,2.6875207986688854,22.2721644573738,1.7631435290625033
Shisa6,Shisa6,782,0.8126456,73.97670549084859,2442.0,782,False,True,1239.0,0.8126455906821963,3.7654858413961665,1.8333664915598264
2010300C02Rik,2010300C02Rik,1480,2.9101498,50.74875207986689,8745.0,1480,False,True,1931.0,2.9101497504159735,22.464627307793705,1.5532016805324433
Kcnip4,Kcnip4,901,0.79866886,70.01663893510816,2400.0,901,False,True,1515.0,0.7986688851913477,3.4038597455195907,1.6999736165454435
Pcdh20,Pcdh20,1056,1.1171381,64.8585690515807,3357.0,1056,False,True,1850.0,1.1171381031613976,5.140069037179455,1.5757939034431383
Wfs1,Wfs1,1158,3.7377703,61.46422628951746,11232.0,1158,False,True,276.0,3.7377703826955075,84.40391579945563,3.762976139269531
Lpl,Lpl,1108,2.162396,63.12811980033277,6498.0,1108,False,True,735.0,2.162396006655574,19.913032872420885,2.260586886188443
Npbwr1,Npbwr1,110,0.07254576,96.33943427620633,218.0,110,False,True,1119.0,0.07254575707154742,0.25705227195685804,1.914487391633603
Arc,Arc,1316,1.6995008,56.2063227953411,5107.0,1316,False,True,1339.0,1.6995008319467555,10.746221455142534,1.7823065328555223
Luzp2,Luzp2,1361,1.4189684,54.70881863560733,4264.0,1361,False,True,1219.0,1.4189683860232944,8.516484288281113,1.8462404727712851
Rasd1,Rasd1,548,0.43960068,81.76372712146423,1321.0,548,False,True,1090.0,0.43960066555740435,1.7657415182418965,1.9297649149300204
Lypd1,Lypd1,1012,1.231614,66.32279534109817,3701.0,1012,False,True,705.0,1.2316139767054908,8.664712607261244,2.3059941226654748
Neurod6,Neurod6,1443,5.312479,51.98003327787022,15964.0,1443,False,True,1370.0,5.312479201331115,75.42462783953046,1.7657853801882017
Glt8d2,Glt8d2,429,0.2748752,85.72379367720467,826.0,429,False,True,1984.0,0.27487520798668885,0.8258831818252297,1.5381837874562305
Ddit4l,Ddit4l,449,0.28352746,85.05823627287855,852.0,449,False,True,1785.0,0.28352745424292847,0.8882938112466762,1.5967885875254455
Hpca,Hpca,1796,12.485191,40.23294509151414,37518.0,1796,False,True,1205.0,12.485191347753744,399.04014348034997,1.8515236432119224
Epha7,Epha7,1354,1.9580699,54.94176372712146,5884.0,1354,False,True,1460.0,1.9580698835274541,12.993580827338478,1.7281592979373244
Schip1,Schip1,1750,2.7690516,41.76372712146422,8321.0,1750,False,True,1853.0,2.7690515806988354,20.929334819242797,1.5750463624623758
Ldlrap1,Ldlrap1,294,0.20199667,90.21630615640599,607.0,294,False,True,1190.0,0.20199667221297837,0.7085179826786673,1.8575519564203338
Bcas1,Bcas1,702,0.7820299,76.63893510815308,2350.0,702,False,True,564.0,0.7820299500831946,5.024710258756475,2.5881634014189863
Ankrd28,Ankrd28,1027,0.79401,65.82362728785358,2386.0,1027,False,True,1455.0,0.7940099833610649,3.4325872768643446,1.7290991200219936
Magt1,Magt1,1090,1.0858569,63.727121464226286,3263.0,1090,False,True,1548.0,1.08585690515807,5.2842373230589486,1.6878230698532057
Sc5d,Sc5d,1239,1.0299501,58.76871880199668,3095.0,1239,False,True,1653.0,1.0299500831946755,4.781392973539433,1.6481724270089062
Sc4mol,Sc4mol,2321,6.091514,22.762063227953412,18305.0,2321,False,True,1669.0,6.091514143094842,90.49262104216044,1.6427890100281097
Psat1,Psat1,1604,3.3377705,46.62229617304493,10030.0,1604,False,True,954.0,3.3377703826955076,37.465433775487455,2.042270399087591
Gltp,Gltp,927,1.1241264,69.1514143094842,3378.0,927,False,True,597.0,1.124126455906822,8.233255936067552,2.5014225495248783
Cyp51,Cyp51,1547,2.518802,48.519134775374376,7569.0,1547,False,True,603.0,2.518801996672213,28.129223597599275,2.483266454726028
Elovl7,Elovl7,1045,1.7487521,65.22462562396007,5255.0,1045,False,True,724.0,1.7487520798668885,14.347306198501911,2.276727805637849
Hmgcs1,Hmgcs1,2573,8.968719,14.376039933444263,26951.0,2573,False,True,1355.0,8.968718801996673,202.8698600424068,1.776448723663837
Mbp,Mbp,1686,16.873877,43.89351081530782,50706.0,1686,False,True,312.0,16.8738768718802,1374.7267640926937,3.5445750189299545
Tmem125,Tmem125,697,0.8046589,76.8053244592346,2418.0,697,False,True,820.0,0.8046589018302829,4.387594798726497,2.1673938197251106
H2-Aa,H2-Aa,48,0.027620632,98.4026622296173,83.0,48,False,True,1140.0,0.02762063227953411,0.09211301182450021,1.889787819846038
Zfp429,Zfp429,46,0.026955076,98.46921797004991,81.0,46,False,True,697.0,0.02695507487520799,0.1101253791395167,2.3203536676609486
Hmgb2,Hmgb2,440,0.22096506,85.35773710482529,664.0,440,False,True,1800.0,0.22096505823627288,0.6688679098971796,1.5935047010129344
H2-Ab1,H2-Ab1,162,0.12612313,94.6089850249584,379.0,162,False,True,540.0,0.12612312811980034,0.6282288064056565,2.6479126941306403
Arpc1b,Arpc1b,1165,1.3391016,61.23128119800333,4024.0,1165,False,True,1024.0,1.3391014975041597,8.407275490693161,1.981187823384908
Adamts4,Adamts4,742,0.76772046,75.30782029950083,2307.0,742,False,True,512.0,0.7677204658901831,5.14443038787988,2.722335864041272
1700001P01Rik,1700001P01Rik,62,0.042928454,97.93677204658901,129.0,62,False,True,904.0,0.042928452579034944,0.16293682743585367,2.0968195014487057
Sirt2,Sirt2,1928,3.4136438,35.84026622296172,10258.0,1928,False,True,240.0,3.4136439267886853,77.91173122470083,4.0822778682272896
Il23a,Il23a,99,0.15207987,96.7054908485857,457.0,99,False,True,155.0,0.15207986688851913,1.4246003664553757,4.977548621088429
Ninj1,Ninj1,522,0.2921797,82.62895174708818,878.0,522,False,True,1657.0,0.292179700499168,0.9478915522509119,1.6469475652367445
Kndc1,Kndc1,1110,0.85923463,63.061564059900164,2582.0,1110,False,True,987.0,0.8592346089850249,4.47718250319595,2.011138116610009
Gng12,Gng12,1514,1.6336106,49.61730449251248,4909.0,1514,False,True,679.0,1.6336106489184692,13.329429202549617,2.349173579328765
Nfasc,Nfasc,2262,5.7886853,24.72545757071547,17395.0,2262,False,True,107.0,5.788685524126456,300.5781675458827,5.973264094487605
Ctsl,Ctsl,2491,5.195341,17.10482529118137,15612.0,2491,False,True,572.0,5.195341098169717,105.09198893987154,2.5639817584290197
Gnb4,Gnb4,1073,1.1224625,64.29284525790348,3373.0,1073,False,True,345.0,1.1224625623960067,11.102840804606815,3.3804896754764497
9830001H06Rik,9830001H06Rik,776,0.5677205,74.17637271214642,1706.0,776,False,True,1172.0,0.567720465890183,2.338038909850656,1.8697589069672615
Sema4d,Sema4d,488,0.3034942,83.7603993344426,912.0,488,False,True,1556.0,0.30349417637271214,1.0130536987843113,1.6859763634654745
Cldn14,Cldn14,197,0.1264559,93.44425956738769,380.0,197,False,True,1452.0,0.1264559068219634,0.41143367357112365,1.7294933172588434
Sox2ot,Sox2ot,742,0.5271215,75.30782029950083,1584.0,742,False,True,1704.0,0.5271214642262895,1.8505458058141107,1.6243294668317265
Gpr17,Gpr17,238,0.29018304,92.07986688851913,872.0,238,False,True,123.0,0.2901830282861897,3.2692944072351704,5.611294942241117
Sema6a,Sema6a,928,1.1630616,69.11813643926789,3495.0,928,False,True,156.0,1.1630615640599002,19.49071232809923,4.963894317199218
Sema3d,Sema3d,213,0.13910149,92.91181364392679,418.0,213,False,True,833.0,0.13910149750415973,0.5651982603339707,2.156890270920267
Col9a3,Col9a3,280,0.22695507,90.68219633943427,682.0,280,False,True,448.0,0.226955074875208,1.2747059383938384,2.9503169496617287
Mvd,Mvd,796,0.5963394,73.5108153078203,1792.0,796,False,True,743.0,0.5963394342762063,2.9984553041867783,2.2519507226013764
Dhcr24,Dhcr24,1662,1.4905158,44.69217970049917,4479.0,1662,False,True,1605.0,1.4905158069883528,8.261311484853257,1.6679227479866081
Ankrd44,Ankrd44,223,0.12978369,92.57903494176372,390.0,223,False,True,1925.0,0.129783693843594,0.37995484667143753,1.5553085856629723
Rnf122,Rnf122,279,0.23327787,90.71547420965058,701.0,279,False,True,308.0,0.23327787021630617,1.5890386860780168,3.5696438557633474
Kank1,Kank1,301,0.18569052,89.98336106489184,558.0,301,False,True,1466.0,0.18569051580698837,0.6033237989945679,1.7249045772664104
Rell1,Rell1,578,0.41663894,80.76539101497504,1252.0,578,False,True,591.0,0.4166389351081531,2.1659014824382905,2.5188910535477547
Pla2g4a,Pla2g4a,349,0.25557405,88.38602329450916,768.0,349,False,True,1395.0,0.2555740432612313,0.86608493168288,1.7560069599142099
Scrg1,Scrg1,829,0.99767053,72.41264559068219,2998.0,829,False,True,617.0,0.9976705490848585,6.809914678376664,2.4587505045186115
Slc22a23,Slc22a23,1028,0.8915141,65.79034941763727,2679.0,1028,False,True,1465.0,0.8915141430948419,4.052807460269282,1.726341332546539
9630013A20Rik,9630013A20Rik,153,1.1717138,94.90848585690516,3521.0,153,False,True,6.0,1.1717138103161397,119.35399323364757,16.971608703221204
Bfsp2,Bfsp2,141,0.108818635,95.30782029950083,327.0,141,False,True,414.0,0.10881863560732113,0.7827617530480695,3.069335765027142
Idh1,Idh1,1532,1.7211314,49.018302828618964,5172.0,1532,False,True,503.0,1.7211314475873545,16.954163832582633,2.7575057808726693
Dusp15,Dusp15,539,0.4828619,82.06322795341097,1451.0,539,False,True,637.0,0.4828618968386023,2.4681649093499414,2.411723852380812
Tmem163,Tmem163,368,0.4049917,87.75374376039935,1217.0,368,False,True,184.0,0.40499168053244594,3.7403878577869767,4.493383529903046
Plxnb3,Plxnb3,555,0.3767055,81.53078202995007,1132.0,555,False,True,1365.0,0.3767054908485857,1.3540510600397444,1.767584235831834
Rasgef1b,Rasgef1b,702,0.5550749,76.63893510815308,1668.0,702,False,True,1309.0,0.5550748752079867,2.1818026325410136,1.7949791336591607
Sema4c,Sema4c,387,0.29151413,87.12146422628952,876.0,387,False,True,953.0,0.2915141430948419,1.1726476733185467,2.042725367529413
Decr1,Decr1,387,0.2545757,87.12146422628952,765.0,387,False,True,1775.0,0.2545757071547421,0.7850364793697133,1.598930403741799
Fam107b,Fam107b,327,0.18402663,89.11813643926789,553.0,327,False,True,920.0,0.18402662229617303,0.7207833814481429,2.0793676002634096
Itpr2,Itpr2,484,0.4326123,83.89351081530782,1300.0,484,False,True,220.0,0.43261231281198004,3.7981371482504724,4.229533871721632
Alox5,Alox5,72,0.052579034,97.60399334442596,158.0,72,False,True,1244.0,0.052579034941763726,0.1756632864444745,1.8312182021552796
Casr,Casr,24,0.0156406,99.20133111480865,47.0,24,False,True,1072.0,0.015640599001663893,0.05068738077460783,1.9465561068199977
Cnksr3,Cnksr3,133,0.1374376,95.57404326123128,413.0,133,False,True,114.0,0.13743760399334443,1.53336826549626,5.780765361789967
Lrrc16a,Lrrc16a,263,0.16173045,91.24792013311148,486.0,263,False,True,1301.0,0.1617304492512479,0.5484017981570888,1.8008210565182838
Slc22a21,Slc22a21,46,0.027287854,98.46921797004991,82.0,46,False,True,863.0,0.027287853577371048,0.10245086418330746,2.129891475826849
Tns3,Tns3,387,0.309817,87.12146422628952,931.0,387,False,True,393.0,0.30981697171381034,1.9309455390594104,3.1392218367240763
Tcf7l2,Tcf7l2,294,0.1750416,90.21630615640599,526.0,294,False,True,545.0,0.1750415973377704,1.0951824633156793,2.638778906131829
Ddc,Ddc,299,0.22895175,90.04991680532446,688.0,299,False,True,921.0,0.22895174708818636,0.9069511311595614,2.079295894579637
Mpzl1,Mpzl1,527,0.4049917,82.46256239600666,1217.0,527,False,True,533.0,0.40499168053244594,2.2170855941385175,2.663417878535582
